#delimieter: ,
#columns:type,person1,person2,forum,forum_event,publication,topic,date,lat,lon
#types:STRING,UINT,UINT,UINT,UINT,UINT,UINT,USDATE,DOUBLE,DOUBLE
Person,236262613434181606,,,,,,,,
Person,635582074571932037,,,,,,,,
Topic,,,,,,80336,,,
Topic,,,,,,310011,,,
Topic,,,,,,3053574,,,
Topic,,,,,,773009,,,
Topic,,,,,,154037,,,
Topic,,,,,,878123,,,
Topic,,,,,,242415,,,
Topic,,,,,,16515017,,,
Topic,,,,,,669262,,,
Person,904264102699034452,,,,,,,,
Topic,,,,,,9420,,,
Topic,,,,,,155656,,,
Person,801014552812332352,,,,,,,,
Topic,,,,,,108586,,,
Topic,,,,,,560053,,,
Topic,,,,,,11366,,,
Person,803107188581314207,,,,,,,,
Person,313700992530109069,,,,,,,,
Topic,,,,,,191529,,,
Topic,,,,,,898745,,,
Person,1456601201342153081,,,,,,,,
Person,1064651547241225475,,,,,,,,
Person,452271013550064251,,,,,,,,
Person,664913327023354315,,,,,,,,
Topic,,,,,,10940,,,
Person,552310135515427089,,,,,,,,
Topic,,,,,,868,,,
Person,856033833613467152,,,,,,,,
Person,618358502161024042,,,,,,,,
Topic,,,,,,51415,,,
Topic,,,,,,771572,,40.699945,-73.950148
Person,1510981904611745523,,,,,,,,
Person,1505582564714134420,,,,,,,,
Topic,,,,,,5347238,,,
Person,113461587351200309,,,,,,,,
Person,374039271425661500,,,,,,,,
Topic,,,,,,48282,,,
Topic,,,,,,3240539,,,
Topic,,,,,,9081,,,
Topic,,,,,,11474,,,
Person,540404713312183415,,,,,,,,
Person,781720312233454343,,,,,,,,
Topic,,,,,,5553771,,,
Person,337429842111703456,,,,,,,,
Topic,,,,,,7544268,,,
Topic,,,,,,420,,,
Topic,,,,,,1140840,,,
Person,415172272376722974,,,,,,,,
Person,613254359323433536,,,,,,,,
Person,1260431168742341734,,,,,,,,
Person,1007165320783595537,,,,,,,,
Topic,,,,,,37136,,,
Person,1135301597441303655,,,,,,,,
Person,1262166494013422232,,,,,,,,
Topic,,,,,,2157758,,36.3322,-90.8075
Person,1093531904364135780,,,,,,,,
Topic,,,,,,123705,,,
Topic,,,,,,22183,,49.414444444444,6.3269444444444
Person,69435368161453680,,,,,,,,
Person,614329420839542559,,,,,,,,
Person,691606751595143630,,,,,,,,
Topic,,,,,,2006324,,,
Topic,,,,,,598435,,,
Topic,,,,,,1551705,,,
Topic,,,,,,267271,,,
Topic,,,,,,732934,,,
Topic,,,,,,12136,,,
Topic,,,,,,10737,,,
Topic,,,,,,169534,,,
Person,585579273896445017,,,,,,,,
Person,1225959303534805059,,,,,,,,
Topic,,,,,,129421,,38.54,-121.75
Topic,,,,,,49117,,39.953885,-75.193048
Topic,,,,,,256009,,,
Topic,,,,,,79599,,36.133888888889,-94.165833333333
Person,246129301311007301,,,,,,,,
Topic,,,,,,573104,,,
Topic,,,,,,503419,,32.231666666667,-110.95194444444
Person,1233809121921884105,,,,,,,,
Person,344211404755267205,,,,,,,,
Person,445439512605506209,,,,,,,,
Person,61505326640736713,,,,,,,,
Person,187902069759464244,,,,,,,,
Person,712375977956738732,,,,,,,,
Topic,,,,,,77604,,,
Person,1015275352340202632,,,,,,,,
Person,621956059239222078,,,,,,,,
Person,1023511665553270915,,,,,,,,
Topic,,,,,,158615,,,
Topic,,,,,,29052,,36.148649,-86.804972
Person,1211825548225009508,,,,,,,,
Person,1434232421353945648,,,,,,,,
Person,1181647237485479416,,,,,,,,
Person,1339213452304442166,,,,,,,,
Topic,,,,,,17105893,,,
Person,1264352112153983227,,,,,,,,
Topic,,,,,,187715,,,
Person,1512490695893942330,,,,,,,,
Topic,,,,,,2339917,,,
Topic,,,,,,739627,,40.796111111111,-77.862777777778
Person,1412061356431334932,,,,,,,,
Person,195143324443306687,,,,,,,,
Topic,,,,,,159394,,,
Person,785258421259969159,,,,,,,,
Person,1465291190557583512,,,,,,,,
Person,1107593223813310429,,,,,,,,
Person,294641362213446584,,,,,,,,
Topic,,,,,,9370,,45.283333333333,7.6666666666667
Topic,,,,,,178678,,,
Topic,,,,,,1521410,,,
Topic,,,,,,52943,,,
Topic,,,,,,788500,,,
Topic,,,,,,4224,,,
Person,262187212550427404,,,,,,,,
Person,693162949404015395,,,,,,,,
Person,420518378270688561,,,,,,,,
Person,838348205514461545,,,,,,,,
Person,216131647413003520,,,,,,,,
Person,296800718005390546,,,,,,,,
Topic,,,,,,726634,,,
Topic,,,,,,103184,,,
Person,476031226631112311,,,,,,,,
Topic,,,,,,43845,,,
Person,89541615640256173,,,,,,,,
Person,564926522071484060,,,,,,,,
Person,1538316554901111725,,,,,,,,
Topic,,,,,,44676,,,
Person,551736276108015339,,,,,,,,
Person,1605024495479424054,,,,,,,,
Person,864753250944318363,,,,,,,,
Person,726558244943301122,,,,,,,,
Person,812276643205554945,,,,,,,,
Topic,,,,,,130740,,,
Topic,,,,,,185061,,,
Topic,,,,,,205555,,,
Person,785100449923294044,,,,,,,,
Person,1144013137980918394,,,,,,,,
Person,113163442773722103,,,,,,,,
Person,1205308254721731373,,,,,,,,
Topic,,,,,,7078935,,,
Person,31731125348173249,,,,,,,,
Person,625034676218929764,,,,,,,,
Person,66097657185515526,,,,,,,,
Person,1232226105114543409,,,,,,,,
Person,1480939153172346727,,,,,,,,
Topic,,,,,,1335668,,,
Person,663086274702390744,,,,,,,,
Person,991296171356038654,,,,,,,,
Person,1007495030422335857,,,,,,,,
Topic,,,,,,217108,,,
Person,1037231672294798322,,,,,,,,
Person,1015114755059250133,,,,,,,,
Topic,,,,,,5379008,,,
Topic,,,,,,1170246,,,
Topic,,,,,,11812,,,
Topic,,,,,,27258541,,,
Person,1449620283956802456,,,,,,,,
Person,464052233161378219,,,,,,,,
Person,444306586381850137,,,,,,,,
Person,555458474575261655,,,,,,,,
Person,431274043492242915,,,,,,,,
Person,1613553452289435271,,,,,,,,
Person,1417470925014572453,,,,,,,,
Person,831252268213379180,,,,,,,,
Person,853301705626731825,,,,,,,,
Person,586642038034916530,,,,,,,,
Topic,,,,,,36384,,,
Person,900268652063948210,,,,,,,,
Topic,,,,,,1286627,,,
Topic,,,,,,19809,,,
Person,1159944138950244512,,,,,,,,
Person,49545653686656915,,,,,,,,
Person,105345805822055106,,,,,,,,
Person,967216435618422821,,,,,,,,
Topic,,,,,,1076005,,,
Person,216916012413363275,,,,,,,,
Topic,,,,,,131252,,41.789722222222,-87.599722222222
Person,1441251105555418315,,,,,,,,
Topic,,,,,,49773,,,
Topic,,,,,,162668,,,
Person,1035324971230384065,,,,,,,,
Person,163217059261145073,,,,,,,,
Topic,,,,,,3138878,,,
Person,1121553873752243163,,,,,,,,
Person,511345218845203772,,,,,,,,
Topic,,,,,,1415430,,,
Person,1345335560532334453,,,,,,,,
Person,724261796365490084,,,,,,,,
Person,384246044353410956,,,,,,,,
Person,250188544546171660,,,,,,,,
Topic,,,,,,377804,,,
Person,333404552025533472,,,,,,,,
Topic,,,,,,45165,,,
Person,1182313820778525043,,,,,,,,
Person,144734352075538932,,,,,,,,
Person,1149422852352665129,,,,,,,,
Person,143481510554475236,,,,,,,,
Topic,,,,,,529711,,,
Person,379147813038920235,,,,,,,,
Person,853439821216101049,,,,,,,,
Topic,,,,,,2436436,,,
Topic,,,,,,172980,,,
Person,153272922090120525,,,,,,,,
Person,1545287044742412736,,,,,,,,
Person,463638962548555964,,,,,,,,
Person,1153562278436328024,,,,,,,,
Person,546342137912246150,,,,,,,,
Person,342414953176251410,,,,,,,,
Topic,,,,,,16889140,,,
Topic,,,,,,83267,,,
Person,507986549260265264,,,,,,,,
Person,882155451359218415,,,,,,,,
Person,1525024582306006754,,,,,,,,
Person,972163150349049342,,,,,,,,
Person,709146422144035349,,,,,,,,
Person,163255126107496145,,,,,,,,
Person,1440815506568145555,,,,,,,,
Topic,,,,,,871232,,,
Person,267033538696126030,,,,,,,,
Person,1592446641614155554,,,,,,,,
Topic,,,,,,1189753,,,
Topic,,,,,,2141565,,,
Person,1641521472234110408,,,,,,,,
Person,974329296301361829,,,,,,,,
Person,14686477726044311,,,,,,,,
Topic,,,,,,57743420,,,
Person,1146010081550519500,,,,,,,,
Topic,,,,,,18206654,,,
Person,530715264030174526,,,,,,,,
Topic,,,,,,16021,,,
Person,939557320443730195,,,,,,,,
Person,224714062524332263,,,,,,,,
Topic,,,,,,11401,,,
Person,1468500806240104511,,,,,,,,
Person,751160066392528230,,,,,,,,
Person,769450341148104850,,,,,,,,
Person,287624593141111970,,,,,,,,
Person,82443595845336614,,,,,,,,
Topic,,,,,,828749,,,
Topic,,,,,,432274,,,
Topic,,,,,,625303,,,
Topic,,,,,,231823,,,
Topic,,,,,,1879813,,,
Topic,,,,,,219563,,47.65665,-122.31338
Person,834103117301941165,,,,,,,,
Person,934550276841926548,,,,,,,,
Person,1526393319118652103,,,,,,,,
Topic,,,,,,922437,,,
Person,1560552437386146219,,,,,,,,
Topic,,,,,,1141067,,,
Person,1426815253550974986,,,,,,,,
Person,222952526018210473,,,,,,,,
Person,632853651234444945,,,,,,,,
Person,838083112598216855,,,,,,,,
Topic,,,,,,1138384,,34.3663,-89.5368
Person,1641309056409043367,,,,,,,,
Person,20641693928924617,,,,,,,,
Topic,,,,,,1503064,,45.6958,-121.282
Topic,,,,,,79490,,33.772777777778,-91.476666666667
Topic,,,,,,19882645,,,
Person,935551502223709368,,,,,,,,
Person,1311081994762321424,,,,,,,,
Person,102145689834282029,,,,,,,,
Person,603033501127063540,,,,,,,,
Person,727503635052587648,,,,,,,,
Person,741378147245440562,,,,,,,,
Person,340625054386146669,,,,,,,,
Person,1135756412957504041,,,,,,,,
Person,315859791241454344,,,,,,,,
Person,508185537150100873,,,,,,,,
Topic,,,,,,1183652,,,
Topic,,,,,,7392008,,,
Person,606542507940040491,,,,,,,,
Topic,,,,,,380227,,,
Person,831586838532053871,,,,,,,,
Person,770441605754544554,,,,,,,,
Topic,,,,,,151287,,50.7489,6.165
Person,924721144690131843,,,,,,,,
Person,100401459222237132,,,,,,,,
Topic,,,,,,632803,,,
Person,1000517745173178154,,,,,,,,
Person,1168074743156166349,,,,,,,,
Person,1323343011325208270,,,,,,,,
Person,1492211453562056104,,,,,,,,
Person,92456339745591443,,,,,,,,
Person,123130708026652934,,,,,,,,
Person,952622421441064602,,,,,,,,
Person,1263256310526499146,,,,,,,,
Person,250233533644816501,,,,,,,,
Person,1151702279211695452,,,,,,,,
Person,282359035319153078,,,,,,,,
Person,1283962410362164510,,,,,,,,
Person,322711642462388450,,,,,,,,
Person,369873112627888359,,,,,,,,
Person,130423820654418063,,,,,,,,
Person,538976200094561065,,,,,,,,
Person,1217238110850823245,,,,,,,,
Person,1438218231834713023,,,,,,,,
Person,112182307182663196,,,,,,,,
Person,1088189483750979802,,,,,,,,
Topic,,,,,,380075,,,
Topic,,,,,,478123,,,
Person,1550732250745691741,,,,,,,,
Topic,,,,,,1438073,,,
Topic,,,,,,8333,,,
Person,338195434003481547,,,,,,,,
Person,1399354359501820382,,,,,,,,
Person,144723493530820511,,,,,,,,
Person,501220767210808420,,,,,,,,
Topic,,,,,,2140778,,43.084412,-77.674949
Person,1605516010117311325,,,,,,,,
Person,105295539398437649,,,,,,,,
Topic,,,,,,33829,,,
Topic,,,,,,1885597,,,
Person,161415096640439718,,,,,,,,
Person,623797135435592375,,,,,,,,
Person,196435551656177483,,,,,,,,
Person,455641092434302425,,,,,,,,
Person,1589414014541484669,,,,,,,,
Person,1393282155659351401,,,,,,,,
Person,149126140617160168,,,,,,,,
Person,1119260331723561053,,,,,,,,
Person,1531128882390521124,,,,,,,,
Person,654233405507304253,,,,,,,,
Person,1477223501325277091,,,,,,,,
Topic,,,,,,7392510,,,
Topic,,,,,,43229,,,
Person,127639010951333746,,,,,,,,
Person,172604449189630132,,,,,,,,
Person,1460034814322648783,,,,,,,,
Person,284731283124252345,,,,,,,,
Topic,,,,,,927273,,,
Person,1504651071542962440,,,,,,,,
Person,128829721141566100,,,,,,,,
Topic,,,,,,247797,,,
Person,234145331248651733,,,,,,,,
Person,1054303492466023645,,,,,,,,
Person,1421631434340234949,,,,,,,,
Person,1473080476635281535,,,,,,,,
Person,613474223322140460,,,,,,,,
Topic,,,,,,18394147,,,
Person,1165150404981954856,,,,,,,,
Topic,,,,,,1971,,,
Topic,,,,,,8896,,,
Person,1262436041461258024,,,,,,,,
Person,215261306553032434,,,,,,,,
Person,264573843811582249,,,,,,,,
Person,699341338605174015,,,,,,,,
Person,1576262243036624815,,,,,,,,
Person,1161953324175653611,,,,,,,,
Topic,,,,,,16884222,,,
Topic,,,,,,504491,,46.466666666667,11.533333333333
Person,1236114216463236463,,,,,,,,
Topic,,,,,,1860,,52.0,0.0
Topic,,,,,,49210,,40.73,-73.995
Topic,,,,,,4379891,,,
Person,116061310047923458,,,,,,,,
Person,297744282572195589,,,,,,,,
Topic,,,,,,618102,,,
Topic,,,,,,211669,,,
Topic,,,,,,36253,,,
Topic,,,,,,845069,,,
Person,1177141777874354022,,,,,,,,
Person,1355164006032864454,,,,,,,,
Person,840980236601572106,,,,,,,,
Topic,,,,,,8473,,,
Person,910351113339932341,,,,,,,,
Topic,,,,,,1412049,,,
Topic,,,,,,617433,,43.037638888889,-76.134
Person,1463953712424432025,,,,,,,,
Person,1422412223952883139,,,,,,,,
Person,95422944112457320,,,,,,,,
Person,1381531134950146014,,,,,,,,
Person,526591415121156241,,,,,,,,
Topic,,,,,,180394,,,
Person,1445596372526482314,,,,,,,,
Topic,,,,,,127912,,,
Person,183162484630224400,,,,,,,,
Person,160814553436212810,,,,,,,,
Person,1612916356833084341,,,,,,,,
Person,534654236071406502,,,,,,,,
Person,910651675427541844,,,,,,,,
Person,224228131194121260,,,,,,,,
Person,517242337217408491,,,,,,,,
Topic,,,,,,620463,,,
Person,530418721562036010,,,,,,,,
Person,1131283441622162583,,,,,,,,
Topic,,,,,,210947,,,
Person,527442606241156542,,,,,,,,
Person,721772321245821107,,,,,,,,
Person,1372608431647047132,,,,,,,,
Topic,,,,,,49112,,41.311111111111,-72.926666666667
Person,302547490525271019,,,,,,,,
Topic,,,,,,276258,,,
Topic,,,,,,6007649,,,
Person,714660620403572661,,,,,,,,
Topic,,,,,,2221906,,,
Person,574211128897640457,,,,,,,,
Person,531018232811210963,,,,,,,,
Person,726922653420183210,,,,,,,,
Person,1343359354734894255,,,,,,,,
Person,1403009695604978240,,,,,,,,
Topic,,,,,,1049632,,40.665352,-73.969264
Person,1234915530417278552,,,,,,,,
Topic,,,,,,164359,,,
Topic,,,,,,1136,,,
Topic,,,,,,60794,,,
Person,440808881982787601,,,,,,,,
Person,1140910792427154531,,,,,,,,
Person,1540385905301616321,,,,,,,,
Person,1034234442285498031,,,,,,,,
Person,1153111183011131633,,,,,,,,
Person,934744892045924743,,,,,,,,
Person,1317101525806353959,,,,,,,,
Topic,,,,,,5119,,,
Person,400815747523835246,,,,,,,,
Person,1595446381333331412,,,,,,,,
Topic,,,,,,5292,,,
Topic,,,,,,235041,,,
Person,802627309377604559,,,,,,,,
Topic,,,,,,1432358,,16.675833333333,101.195
Person,1108162153393173721,,,,,,,,
Person,765845822584354882,,,,,,,,
Person,1362944630952051338,,,,,,,,
Topic,,,,,,552754,,,
Person,610750214209541069,,,,,,,,
Person,1145936550224425635,,,,,,,,
Person,429401764572456451,,,,,,,,
Topic,,,,,,179723,,,
Topic,,,,,,2063516,,,
Topic,,,,,,11660,,,
Person,1543394220466504822,,,,,,,,
Topic,,,,,,578,,,
Person,606258313415450392,,,,,,,,
Person,565056314143199213,,,,,,,,
Person,657632253355411314,,,,,,,,
Person,231534593219534915,,,,,,,,
Person,1558354434319669474,,,,,,,,
Person,1202482975210251715,,,,,,,,
Topic,,,,,,31550502,,13.254722222222,121.13666666667
Topic,,,,,,685744,,,
Person,344112912395175162,,,,,,,,
Person,612335555182501220,,,,,,,,
Person,363770544715547335,,,,,,,,
Topic,,,,,,463257,,,
Topic,,,,,,64403,,,
Person,477649022762765299,,,,,,,,
Person,80213545110286949,,,,,,,,
Topic,,,,,,960447,,,
Person,1458692341960052047,,,,,,,,
Person,934145018378431840,,,,,,,,
Topic,,,,,,13164,,55.7025,37.530555555556
Person,406221162836297294,,,,,,,,
Person,535552354339335463,,,,,,,,
Person,1597140855492494552,,,,,,,,
Person,1060124294201118155,,,,,,,,
Topic,,,,,,2523,,,
Person,595421042622527139,,,,,,,,
Topic,,,,,,650867,,,
Person,1433552034992483443,,,,,,,,
Person,956035102061134154,,,,,,,,
Person,1391242712934093435,,,,,,,,
Person,843948611776574141,,,,,,,,
Person,845563170163723303,,,,,,,,
Person,498211432084226072,,,,,,,,
Person,316860941604844590,,,,,,,,
Person,919334531246634223,,,,,,,,
Topic,,,,,,6256,,,
Topic,,,,,,130826,,,
Topic,,,,,,663,,,
Person,715212043350335935,,,,,,,,
Topic,,,,,,5351259,,,
Topic,,,,,,55653,,,
Person,722226476585985640,,,,,,,,
Person,361230584434335362,,,,,,,,
Person,514017404710129307,,,,,,,,
Person,539635381248345413,,,,,,,,
Person,1396140022439722794,,,,,,,,
Person,988071461400033432,,,,,,,,
Person,1172001823423646275,,,,,,,,
Person,1108954081415114552,,,,,,,,
Person,924966338606494424,,,,,,,,
Topic,,,,,,16232642,,,
Topic,,,,,,47455763,,,
Person,1323831952317300204,,,,,,,,
Person,415262622152654821,,,,,,,,
Person,762055739015415069,,,,,,,,
Topic,,,,,,45552,,,
Person,1530448441121504792,,,,,,,,
Person,1461408536130014226,,,,,,,,
Topic,,,,,,734832,,,
Topic,,,,,,14528,,,
Person,346941407554107073,,,,,,,,
Person,642811418017031620,,,,,,,,
Person,907605206629837297,,,,,,,,
Person,465656442986385510,,,,,,,,
Person,1228366214119188356,,,,,,,,
Person,1353177628667526224,,,,,,,,
Topic,,,,,,7881229,,,
Person,594874781813261396,,,,,,,,
Person,1451251084135023447,,,,,,,,
Person,943595598765995426,,,,,,,,
Person,1389412494315113821,,,,,,,,
Topic,,,,,,1269627,,,
Person,765636321542340253,,,,,,,,
Topic,,,,,,1423756,,33.58483,-101.87999
Topic,,,,,,2888393,,,
Person,696290555220432151,,,,,,,,
Person,875495207762115454,,,,,,,,
Person,297453389710421577,,,,,,,,
Person,1155274931042419971,,,,,,,,
Person,606425647415231322,,,,,,,,
Person,1507355323216270983,,,,,,,,
Person,679121332560259216,,,,,,,,
Topic,,,,,,15764422,,,
Person,820045593370167099,,,,,,,,
Person,1549574200574396664,,,,,,,,
Person,144921755820725954,,,,,,,,
Person,1425916825524173134,,,,,,,,
Person,341624163349205384,,,,,,,,
Person,1013936583693784754,,,,,,,,
Person,1358902465304055423,,,,,,,,
Person,445243549200522915,,,,,,,,
Topic,,,,,,12187,,,
Person,950215049141694452,,,,,,,,
Person,365481915430166304,,,,,,,,
Topic,,,,,,121765,,40.774444444444,-73.904166666667
Person,252539597020080415,,,,,,,,
Person,852291102041500484,,,,,,,,
Topic,,,,,,107293,,,
Person,907224232551288225,,,,,,,,
Person,975414814139932055,,,,,,,,
Person,1291291663339505826,,,,,,,,
Person,1660206706441044640,,,,,,,,
Person,1233039914408672047,,,,,,,,
Person,514552232364577049,,,,,,,,
Person,1106797413565309227,,,,,,,,
Person,995412656210053310,,,,,,,,
Person,1415206935322321523,,,,,,,,
Person,419441928132506034,,,,,,,,
Person,906494684774736325,,,,,,,,
Topic,,,,,,332340,,,
Topic,,,,,,32224,,,
Person,208990434021213137,,,,,,,,
Person,13903393421305805,,,,,,,,
Person,143551912202319822,,,,,,,,
Topic,,,,,,940219,,,
Person,311591053390699022,,,,,,,,
Person,315905627475135702,,,,,,,,
Topic,,,,,,794301,,,
Topic,,,,,,698752,,,
Person,1455242635150365642,,,,,,,,
Person,1122729213521347334,,,,,,,,
Topic,,,,,,14524937,,,
Person,832661590465022,,,,,,,,
Person,594112384005443606,,,,,,,,
Person,839560787541654507,,,,,,,,
Person,1441545854323852823,,,,,,,,
Person,1019590152263369429,,,,,,,,
Topic,,,,,,455155,,,
Person,1132612440955357623,,,,,,,,
Person,337533446205370624,,,,,,,,
Topic,,,,,,3085981,,,
Person,189201952453234560,,,,,,,,
Person,530951143423223505,,,,,,,,
Topic,,,,,,1337813,,,
Person,661802142835316592,,,,,,,,
Topic,,,,,,201492,,45.504167,-73.574722
Person,1344331703571214572,,,,,,,,
Person,741304707438368506,,,,,,,,
Person,1090673116338398724,,,,,,,,
Topic,,,,,,115376,,39.63582,-79.95453
Person,183265884507465817,,,,,,,,
Topic,,,,,,16886598,,,
Topic,,,,,,55105737,,,
Topic,,,,,,622821,,,
Topic,,,,,,557887,,,
Person,1461664622081712522,,,,,,,,
Person,218436423135654050,,,,,,,,
Topic,,,,,,491283,,,
Person,1346033033575142086,,,,,,,,
Person,412373110409561606,,,,,,,,
Person,373492714841021534,,,,,,,,
Person,1408491114509380547,,,,,,,,
Person,827174042152583477,,,,,,,,
Person,436316591026868823,,,,,,,,
Person,508335620321665350,,,,,,,,
Person,279353296264120583,,,,,,,,
Person,1053543013756534903,,,,,,,,
Person,1215966224434338911,,,,,,,,
Person,1309122825347532890,,,,,,,,
Topic,,,,,,774228,,,
Person,1410425660207754294,,,,,,,,
Person,580036607753123868,,,,,,,,
Person,1156547145178981056,,,,,,,,
Person,1129623754609176987,,,,,,,,
Person,1059313365464279602,,,,,,,,
Person,351341350207581735,,,,,,,,
Person,1415367462336511453,,,,,,,,
Topic,,,,,,1400,,41.0,-77.5
Topic,,,,,,46744,,,
Person,552431869967140324,,,,,,,,
Person,394177523288093690,,,,,,,,
Person,303518733124462242,,,,,,,,
Person,1515344260150210323,,,,,,,,
Person,160385573219130109,,,,,,,,
Person,813335633243577473,,,,,,,,
Person,1330212039359001344,,,,,,,,
Topic,,,,,,6772920,,,
Topic,,,,,,8261,,,
Topic,,,,,,121769,,,
Topic,,,,,,31924,,,
Person,514770746447848445,,,,,,,,
Person,654465663814628355,,,,,,,,
Topic,,,,,,2494,,,
Person,1082414266435224199,,,,,,,,
Person,1327582001480493519,,,,,,,,
Topic,,,,,,3119279,,,
Person,694196113229102633,,,,,,,,
Person,401153555548364319,,,,,,,,
Topic,,,,,,1527595,,,
Person,763921896635368464,,,,,,,,
Person,1561385510358252164,,,,,,,,
Topic,,,,,,11173,,,
Topic,,,,,,736733,,,
Person,1060760226308113233,,,,,,,,
Person,1296640454606343148,,,,,,,,
Person,1043404517502953405,,,,,,,,
Topic,,,,,,3001833,,,
Person,664733052231602472,,,,,,,,
Person,264349622119264463,,,,,,,,
Topic,,,,,,548066,,,
Person,1410645762939942534,,,,,,,,
Person,1510412161152920220,,,,,,,,
Person,301016462160155256,,,,,,,,
Person,1395148246952915561,,,,,,,,
Person,654459202748959498,,,,,,,,
Person,272976571514150521,,,,,,,,
Person,89374052255683623,,,,,,,,
Person,545714020509173499,,,,,,,,
Person,1492026863351255215,,,,,,,,
Topic,,,,,,546808,,,
Person,127051301123614114,,,,,,,,
Person,1230971232825211601,,,,,,,,
Person,429984352324092730,,,,,,,,
Person,1302605230053587715,,,,,,,,
Person,1006450785196325233,,,,,,,,
Topic,,,,,,192388,,,
Person,842243187740336588,,,,,,,,
Person,375931963372505165,,,,,,,,
Person,1535821502282198504,,,,,,,,
Person,1406809262773644022,,,,,,,,
Topic,,,,,,16859346,,,
Person,1145124331564415552,,,,,,,,
Person,480931135360064733,,,,,,,,
Person,944435354810256031,,,,,,,,
Person,390341433527641158,,,,,,,,
Person,785375125835990480,,,,,,,,
Person,1111352751459624522,,,,,,,,
Person,1426235846245425522,,,,,,,,
Person,971023808194371226,,,,,,,,
Topic,,,,,,114633,,,
Person,1144396384848116323,,,,,,,,
Person,212902305907014960,,,,,,,,
Person,491316606894400431,,,,,,,,
Person,623223679788237569,,,,,,,,
Person,1544508009020466419,,,,,,,,
Person,1301409210274165249,,,,,,,,
Person,1404214684162946541,,,,,,,,
Topic,,,,,,457281,,40.110538888889,-88.228411111111
Person,955577155119395201,,,,,,,,
Person,345715366065795981,,,,,,,,
Person,223258602325633355,,,,,,,,
Topic,,,,,,906549,,,
Person,741535635311351231,,,,,,,,
Topic,,,,,,644205,,,
Person,1034601824754712462,,,,,,,,
Person,261212721238351302,,,,,,,,
Topic,,,,,,16868955,,,
Person,1337412594041172240,,,,,,,,
Person,644692048321536277,,,,,,,,
Person,748624328941151036,,,,,,,,
Person,415751371621314538,,,,,,,,
Person,933094710301638432,,,,,,,,
Person,537559540033148353,,,,,,,,
Person,334549365455242344,,,,,,,,
Person,826547187158225249,,,,,,,,
Person,665950369431226412,,,,,,,,
Person,1525052874212151575,,,,,,,,
Person,417387384415133458,,,,,,,,
Topic,,,,,,48352,,,
Person,119469535024432234,,,,,,,,
Topic,,,,,,344539,,,
Topic,,,,,,937228,,,
Topic,,,,,,2004615,,,
Person,1558498850046149026,,,,,,,,
Person,1210176045301451017,,,,,,,,
Person,1399137859110520537,,,,,,,,
Person,657401876022436593,,,,,,,,
Person,22937036956250108,,,,,,,,
Topic,,,,,,305178,,,
Person,805594784410085503,,,,,,,,
Person,137041012118209156,,,,,,,,
Person,230108575904393165,,,,,,,,
Person,13414345784426591,,,,,,,,
Topic,,,,,,230492,,42.276944444444,-83.738055555556
Topic,,,,,,4986406,,,
Person,1574834350177448244,,,,,,,,
Person,216485928847556400,,,,,,,,
Person,181315117596301106,,,,,,,,
Person,390613853212764571,,,,,,,,
Person,1210372354638017111,,,,,,,,
Topic,,,,,,7242420,,,
Topic,,,,,,20814691,,,
Topic,,,,,,369898,,,
Person,745653020202356341,,,,,,,,
Person,726391425448634835,,,,,,,,
Person,1521742753337443503,,,,,,,,
Person,834561756636044142,,,,,,,,
Person,536168038826250025,,,,,,,,
Person,1500615324923405560,,,,,,,,
Person,751447803302851880,,,,,,,,
Topic,,,,,,193137,,,
Topic,,,,,,2173474,,,
Person,240674240335960761,,,,,,,,
Person,1111242725757024854,,,,,,,,
Person,215495214263870241,,,,,,,,
Topic,,,,,,519,,,
Person,1551941261124604911,,,,,,,,
Person,1293362532311363162,,,,,,,,
Person,845810288341972643,,,,,,,,
Topic,,,,,,597236,,46.7252,-117.1596
Person,1326054272749296066,,,,,,,,
Person,1531615124769325112,,,,,,,,
Person,938453496352628298,,,,,,,,
Person,133226145741490163,,,,,,,,
Person,420329164613281544,,,,,,,,
Person,396308047401517453,,,,,,,,
Topic,,,,,,3303945,,,
Topic,,,,,,272035,,,
Person,702023695758756442,,,,,,,,
Person,912515319633413158,,,,,,,,
Person,802043545116637191,,,,,,,,
Person,880053715331490499,,,,,,,,
Person,53756044205161233,,,,,,,,
Person,802514445481049147,,,,,,,,
Person,933325553361825110,,,,,,,,
Person,796164204635831319,,,,,,,,
Person,886105102522101244,,,,,,,,
Person,1354494614351619146,,,,,,,,
Person,454335563711263391,,,,,,,,
Topic,,,,,,7946,,,
Person,1543010635039743722,,,,,,,,
Person,1454283655718418928,,,,,,,,
Person,124218337914569751,,,,,,,,
Person,1452339823413211320,,,,,,,,
Topic,,,,,,5104849,,,
Person,124200124655078121,,,,,,,,
Person,741992260904570597,,,,,,,,
Topic,,,,,,5086509,,,
Topic,,,,,,26980826,,,
Topic,,,,,,176140,,,
Person,623132628304562542,,,,,,,,
Person,1123241160413444355,,,,,,,,
Person,1015259860404421520,,,,,,,,
Topic,,,,,,8134,,,
Person,195606359384658024,,,,,,,,
Person,1116633324622003835,,,,,,,,
Person,735713441679521195,,,,,,,,
Person,1128501731262832684,,,,,,,,
Person,1351389364935140450,,,,,,,,
Person,798281453414064182,,,,,,,,
Person,827516550774300422,,,,,,,,
Person,1479325078121524247,,,,,,,,
Person,604450418043611415,,,,,,,,
Person,1425227601044364342,,,,,,,,
Person,1522237841810611328,,,,,,,,
